conversation_hash,variant,language,code_index,error_line,error_character,error_id,error_message
4482f4c1c9562822525e749e87da5bf9,from-security-standpoint,python,1,11,18,files.python.rules.sqlalchemy.security.sqlalchemy-execute-raw-query,"Avoiding SQL string concatenation: untrusted input concatenated with raw SQL query can result in SQL Injection. In order to execute raw query safely, prepared statement should be used. SQLAlchemy provides TextualSQL to easily used prepared statement with named parameters. For complex SQL composition, use SQL Expression Language or Schema Definition Language. In most cases, SQLAlchemy ORM will be a better option."
44e8c6296d1166897a961f1c04bc6a45,from-security-standpoint,python,2,1,5,files.python.rules.requests.security.disabled-cert-validation,Certificate verification has been explicitly disabled. This permits insecure connections to insecure servers. Re-enable certification validation.
44f2ffb86933115e278259da06573e78,from-security-standpoint,python,5,35,17,files.python.rules.django.security.audit.unvalidated-password,The password on 'request.user' is being set without validating the password. Call django.contrib.auth.password_validation.validate_password() with validation functions before setting the password. See https://docs.djangoproject.com/en/3.0/topics/auth/passwords/ for more information.
45103a3d1e8835f14eb515cc3d5b97ca,from-security-standpoint,python,0,14,9,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'."
458259f12b769d25783c495c233a24d1,from-security-standpoint,python,3,37,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
468b773f65361bbde16f978f67f21179,from-security-standpoint,python,1,31,45,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
47c74c54fbf68c9eff5b33543d18928a,from-security-standpoint,python,1,34,1,files.python.rules.flask.security.audit.avoid_using_app_run_directly,"top-level app.run(...) is ignored by flask. Consider putting app.run(...) behind a guard, like inside a function"
491059f720125a9bff55a6af8947a76d,from-security-standpoint,python,0,22,10,files.python.rules.lang.security.audit.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
49e5efc802c5f0b162e7f6f6d5fb5b4b,from-security-standpoint,python,2,6,1,files.python.rules.flask.security.audit.avoid_hardcoded_config_SECRET_KEY,Hardcoded variable `SECRET_KEY` detected. Use environment variables or config files instead
49e5efc802c5f0b162e7f6f6d5fb5b4b,from-security-standpoint,python,2,43,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
4d1f251ed7d6e12bb505335fb2fb8454,from-security-standpoint,python,0,10,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
4d1f251ed7d6e12bb505335fb2fb8454,from-security-standpoint,python,1,36,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
4dc6682cc6da9b790ba0de509d9ef8bd,from-security-standpoint,python,0,21,15,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
4dc6682cc6da9b790ba0de509d9ef8bd,from-security-standpoint,python,0,32,10,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
4dc6682cc6da9b790ba0de509d9ef8bd,from-security-standpoint,python,1,6,15,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
4dc6682cc6da9b790ba0de509d9ef8bd,from-security-standpoint,python,2,6,10,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
4fccfcd4e34ea4e92504506a8563773b,from-security-standpoint,python,0,96,9,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
50d79dcbb3907994a6af798f4d96435a,from-security-standpoint,python,0,57,25,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
5132e7982855279eb2298c31376adb09,from-security-standpoint,python,1,26,8,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
525bb9b21f3b3422805909c1255f37cd,from-security-standpoint,python,8,12,22,files.python.rules.fastapi.security.wildcard-cors,CORS policy allows any origin (using wildcard '*'). This is insecure and should be avoided.
52986108142b86ad1533c26e9a58f4b9,from-security-standpoint,python,0,13,18,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,0,29,13,files.python.rules.lang.security.audit.dangerous-spawn-process-audit,Found dynamic content when spawning a process. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Ensure no external data reaches here.
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,0,31,13,files.python.rules.lang.security.audit.dangerous-os-exec-audit,Found dynamic content when spawning a process. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Ensure no external data reaches here.
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,0,31,13,files.python.rules.lang.security.audit.dangerous-os-exec-tainted-env-args,Found user controlled content when spawning a process. This is dangerous because it allows a malicious actor to execute commands.
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,0,45,22,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'check_output' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'."
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,0,45,61,files.python.rules.lang.security.audit.subprocess-shell-true,"Found 'subprocess' function 'check_output' with 'shell=True'. This is dangerous because this call will spawn the command using a shell process. Doing so propagates current shell settings and variables, which makes it much easier for a malicious actor to execute commands. Use 'shell=False' instead."
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,1,4,25,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
53f35c0d49a0d90ab086128f4a7df209,from-security-standpoint,python,1,8,5,files.python.rules.lang.security.audit.exec-detected,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
53f54ae7393f6f99424612ca22fa6762,from-security-standpoint,python,0,16,18,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
54c0991226758771e0e248759dc42751,from-security-standpoint,python,0,25,22,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
557e219181684ab6bf7bdcd3ac549662,from-security-standpoint,python,0,47,41,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
56b9bbdfe8b15557e2906b04089031f4,from-security-standpoint,python,3,3,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
56b9bbdfe8b15557e2906b04089031f4,from-security-standpoint,python,3,69,28,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`."
56e60cd4d4dca1633d66d5ba00be39bb,from-security-standpoint,python,0,4,1,files.python.rules.lang.security.audit.insecure-transport.urllib.insecure-request-object,"Detected a 'urllib.request.Request()' object using an insecure transport protocol, 'http://'. This connection will not be encrypted. Use 'https://' instead."
56e60cd4d4dca1633d66d5ba00be39bb,from-security-standpoint,python,0,11,11,files.python.rules.lang.security.audit.insecure-transport.urllib.insecure-request-object,"Detected a 'urllib.request.Request()' object using an insecure transport protocol, 'http://'. This connection will not be encrypted. Use 'https://' instead."
56e60cd4d4dca1633d66d5ba00be39bb,from-security-standpoint,python,0,12,12,files.python.rules.lang.security.audit.dynamic-urllib-use-detected,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead."
5831a6f2066b2e1e316dfd9ef69da083,from-security-standpoint,python,0,16,21,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
58d79aa8ed32418be2868af2d5b538a2,from-security-standpoint,python,0,1,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
5a2772bf61ff06ef74ab4c8542aeef62,from-security-standpoint,python,3,5,5,files.python.rules.flask.security.audit.directly-returned-format-string,Detected Flask route directly returning a formatted string. This is subject to cross-site scripting if user input can reach the string. Consider using the template engine instead and rendering pages with 'render_template()'.
5b71370a72574ab2be8c1d5bb201fc8d,from-security-standpoint,python,1,34,18,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
5db4249950e083f8dd046c99a7c1a592,from-security-standpoint,python,0,36,19,files.python.rules.lang.security.audit.insecure-transport.requests.request-session-with-http,Detected a request using 'http://'. This request will be unencrypted. Use 'https://' instead.
5e06c610623e0aea069c86d8cdba4a76,from-security-standpoint,python,1,21,16,files.python.rules.requests.security.disabled-cert-validation,Certificate verification has been explicitly disabled. This permits insecure connections to insecure servers. Re-enable certification validation.
5e06c610623e0aea069c86d8cdba4a76,from-security-standpoint,python,1,21,30,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
5e26948d86dad61d05157db8b3516c99,from-security-standpoint,python,1,51,44,files.python.rules.jwt.security.jwt-python-hardcoded-secret,Hardcoded JWT secret or private key is used. This is a Insufficiently Protected Credentials weakness: https://cwe.mitre.org/data/definitions/522.html Consider using an appropriate security mechanism to protect the credentials (e.g. keeping secrets in environment variables)
5e78c81ad7bd5a74e0b0b687d56551f6,from-security-standpoint,python,1,5,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
5e78c81ad7bd5a74e0b0b687d56551f6,from-security-standpoint,python,1,16,12,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`."
5eb6f727cad78abe8db5a654aab92fcf,from-security-standpoint,python,1,32,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
5f4b64bb9aee487940399aa957a56381,from-security-standpoint,python,0,25,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
60d73aff95af53cff5935147778fe7c1,from-security-standpoint,python,0,10,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
617594d047161eaebc30d75dcf0517cd,from-security-standpoint,python,3,52,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
61ee933ae5b90e4286e1b35de194048a,from-security-standpoint,python,0,72,5,files.python.rules.flask.security.audit.avoid_app_run_with_bad_host,Running flask app with host 0.0.0.0 could expose the server publicly.
62ee6957a718485052c8c86ebe48993c,from-security-standpoint,python,8,3,5,files.python.rules.lang.security.audit.exec-detected,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
637d7c92654ce5e7f817e717af5f6202,from-security-standpoint,python,1,8,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
637d7c92654ce5e7f817e717af5f6202,from-security-standpoint,python,2,2,17,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
637d7c92654ce5e7f817e717af5f6202,from-security-standpoint,python,3,2,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
6662d10367e2051d1146dbd16b7141db,from-security-standpoint,python,1,21,22,files.python.rules.lang.security.audit.eval-detected,"Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
66787c0fedd877cb7e0acfd6209d90f4,from-security-standpoint,python,0,4,1,files.python.rules.lang.security.audit.insecure-transport.urllib.insecure-request-object,"Detected a 'urllib.request.Request()' object using an insecure transport protocol, 'http://'. This connection will not be encrypted. Use 'https://' instead."
66787c0fedd877cb7e0acfd6209d90f4,from-security-standpoint,python,0,11,7,files.python.rules.lang.security.audit.insecure-transport.urllib.insecure-request-object,"Detected a 'urllib.request.Request()' object using an insecure transport protocol, 'http://'. This connection will not be encrypted. Use 'https://' instead."
66787c0fedd877cb7e0acfd6209d90f4,from-security-standpoint,python,0,15,10,files.python.rules.lang.security.audit.dynamic-urllib-use-detected,"Detected a dynamic value being used with urllib. urllib supports 'file://' schemes, so a dynamic value controlled by a malicious actor may allow them to read arbitrary files. Audit uses of urllib calls to ensure user data cannot control the URLs, or consider using the 'requests' library instead."
66d7e3770b22efe966bc7f0a6e5a2907,from-security-standpoint,python,1,19,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
6776a1d3bf1d8a3fef15c07edf708955,from-security-standpoint,python,1,4,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
6776a1d3bf1d8a3fef15c07edf708955,from-security-standpoint,python,1,55,16,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`."
685af46c01fa14a930f966463f3d0758,from-security-standpoint,python,0,44,5,files.python.rules.flask.security.audit.avoid_app_run_with_bad_host,Running flask app with host 0.0.0.0 could expose the server publicly.
6967bcde90af29c1e0ddf09d34e03e44,from-security-standpoint,python,0,50,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
69aef455c5f359e6a26696f14f6b9955,from-security-standpoint,python,1,26,29,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
69d0fc70f33efa7680b575232f596d1a,from-security-standpoint,python,5,1,1,files.python.rules.django.security.audit.django-rest-framework.missing-throttle-config,Django REST framework configuration is missing default rate- limiting options. This could inadvertently allow resource starvation or Denial of Service (DoS) attacks. Add 'DEFAULT_THROTTLE_CLASSES' and 'DEFAULT_THROTTLE_RATES' to add rate-limiting to your application.
6a6479823718eca0f3378d4b918b6a4b,from-security-standpoint,python,0,10,23,files.python.rules.lang.security.insecure-hash-algorithm-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
6c0c0d7a62bf420334e18a38bfd83999,from-security-standpoint,python,1,27,12,files.python.rules.flask.security.audit.render-template-string,Found a template created with string formatting. This is susceptible to server-side template injection and cross-site scripting attacks.
6c0c0d7a62bf420334e18a38bfd83999,from-security-standpoint,python,1,67,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
6c3626a9dec1a9ec3523eaac8f1b1a41,from-security-standpoint,python,0,16,21,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
6c3626a9dec1a9ec3523eaac8f1b1a41,from-security-standpoint,python,0,24,13,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
6c3626a9dec1a9ec3523eaac8f1b1a41,from-security-standpoint,python,0,32,9,files.python.rules.lang.security.audit.dangerous-system-call-audit,"Found dynamic content used in a system call. This is dangerous if external data can reach this function call because it allows a malicious actor to execute commands. Use the 'subprocess' module instead, which is easier to use without accidentally exposing a command injection vulnerability."
6d2b944c19cb8924f509ed5a16cbfbbb,from-security-standpoint,python,1,3,11,files.python.rules.lang.security.audit.marshal-usage,The marshal module is not intended to be secure against erroneous or maliciously constructed data. Never unmarshal data received from an untrusted or unauthenticated source. See more details: https://docs.python.org/3/library/marshal.html?highlight=security
6d2b944c19cb8924f509ed5a16cbfbbb,from-security-standpoint,python,1,4,4,files.python.rules.lang.security.audit.exec-detected,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
6d2b944c19cb8924f509ed5a16cbfbbb,from-security-standpoint,python,2,4,11,files.python.rules.lang.security.audit.marshal-usage,The marshal module is not intended to be secure against erroneous or maliciously constructed data. Never unmarshal data received from an untrusted or unauthenticated source. See more details: https://docs.python.org/3/library/marshal.html?highlight=security
6d5f8d5936c73fb00a419b3fdba8ff1d,from-security-standpoint,python,0,7,26,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
6d5f8d5936c73fb00a419b3fdba8ff1d,from-security-standpoint,python,1,7,26,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
6e84a6f3a831a77de96cbc6ef41e2b32,from-security-standpoint,python,0,11,30,files.python.rules.lang.security.audit.insecure-transport.requests.request-with-http,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead."
6e8d5b629b56742dcbd1989940601a2d,from-security-standpoint,python,1,58,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
6efd5c28c5861646b4ff7508077f3c03,from-security-standpoint,python,1,49,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
6f8d60aae075ffb37c51dda897e5f85c,from-security-standpoint,python,1,3,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
6f8d60aae075ffb37c51dda897e5f85c,from-security-standpoint,python,1,59,16,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`."
7118361abf1ef696134e30ed6fc83430,from-security-standpoint,python,0,46,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
7140220a2d2b83d6f69cd55944d13875,from-security-standpoint,python,1,4,35,files.python.rules.sqlalchemy.security.audit.avoid-sqlalchemy-text,"sqlalchemy.text passes the constructed SQL statement to the database mostly unchanged. This means that the usual SQL injection protections are not applied and this function is vulnerable to SQL injection if user input can reach here. Use normal SQLAlchemy operators (such as or_, and_, etc.) to construct SQL."
7142d75545016c617465058e62ccfdbd,from-security-standpoint,python,0,1,13,files.python.rules.lang.security.insecure-hash-algorithm-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
72b8ac182d4beeff073eadf98da80cc1,from-security-standpoint,python,1,8,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
72b8ac182d4beeff073eadf98da80cc1,from-security-standpoint,python,2,25,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
72b8ac182d4beeff073eadf98da80cc1,from-security-standpoint,python,2,44,14,files.python.rules.lang.security.use-defusedcsv,"Detected the generation of a CSV file using the built-in `csv` module. If user data is used to generate the data in this file, it is possible that an attacker could inject a formula when the CSV is imported into a spreadsheet application that runs an attacker script, which could steal data from the importing user or, at worst, install malware on the user's computer. `defusedcsv` is a drop-in replacement with the same API that will attempt to mitigate formula injection attempts. You can use `defusedcsv` instead of `csv` to safely generate CSVs."
7379cdcee96aff710276b88ccaa347e4,from-security-standpoint,python,3,10,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
73b68ddef542d7a9cb3a3ba83c3031b7,from-security-standpoint,python,0,4,1,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'Popen' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'."
